Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
192.168.1.129-192.178.54.98-51030-443-6,192.168.1.129,51030,192.178.54.98,443,6,13/05/2026 06:13:03 pm,264338,5,11,74.0,8044.0,74.0,0.0,14.8,33.09380606699689,1412.0,0.0,731.2727272727273,710.9583800630091,30710.68102202483,60.528565699975026,17622.533333333336,43137.76717492568,167203.0,0.0,254571.0,63642.75,84185.4903308759,187591.0,2634.0,222202.0,22220.199999999997,51783.1889190133,167203.0,0.0,0,0,0,0,112,244,18.915176781242195,41.61338891873283,0.0,1412.0,477.52941176470586,664.5425228726017,441616.7647058823,0,1,0,0,0,0,0,0,2.0,507.375,14.8,731.2727272727273,0,0,0,0,0,0,5,74,11,8044,-1,1076,1,0,0,0,0,0,0,0,0,0,No Label
192.168.1.129-192.178.54.36-62952-443-6,192.178.54.36,443,192.168.1.129,62952,6,13/05/2026 06:12:39 pm,62,0,2,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,32258.06451612903,62.0,0.0,62.0,62.0,0,0,0,0,0,62.0,62.0,0.0,62.0,62.0,0,0,0,0,0,40,0.0,32258.06451612903,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,252,0,0,0,0,0,0,0,0,0,0,No Label
192.168.1.129-192.168.1.1-55187-53-17,192.168.1.129,55187,192.168.1.1,53,17,13/05/2026 06:12:50 pm,227530,1,2,52.0,205.0,52.0,52.0,52.0,0.0,153.0,52.0,102.5,71.4177848998413,1129.5213817958072,13.1850744956709,113765.0,97818.32368222224,182933.0,44597.0,0,0,0,0,0,227530.0,227530.0,0.0,227530.0,227530.0,0,0,0,0,8,16,4.3950248318903,8.7900496637806,52.0,153.0,77.25,50.5,2550.25,0,0,0,0,0,0,0,0,2.0,103.0,52.0,102.5,0,0,0,0,0,0,1,52,2,205,-1,-1,1,0,0,0,0,0,0,0,0,0,No Label
192.168.1.129-192.168.1.1-62411-53-17,192.168.1.129,62411,192.168.1.1,53,17,13/05/2026 06:13:21 pm,2716848,1,3,45.0,139.0,45.0,45.0,45.0,0.0,61.0,31.0,46.333333333333336,15.01110699893027,67.72554077372013,1.4722943646460898,905616.0,1537129.9382495286,2680535.0,14238.0,0,0,0,0,0,2716848.0,1358424.0,1900966.0715520412,2702610.0,14238.0,0,0,0,0,8,24,0.36807359116152244,1.1042207734845673,31.0,61.0,43.0,12.569805089976535,158.0,0,0,0,0,0,0,0,0,3.0,53.75,45.0,46.333333333333336,0,0,0,0,0,0,1,45,3,139,-1,-1,1,0,0,0,0,0,0,0,0,0,No Label
192.168.1.129-199.232.210.172-50156-80-6,199.232.210.172,80,192.168.1.129,50156,6,13/05/2026 06:12:18 pm,70985992,3017,1179,4246253.0,3161.0,1428.0,0.0,1407.4421610871718,145.67184306210552,1428.0,0.0,2.6810856658184887,48.59251663069676,59862.712068600806,59.11025375259953,16921.57139451719,50142.066035874996,1009729.0,0.0,7.0985992E7,23536.469496021196,58548.0003792984,1060224.0,0.0,7.0980561E7,60255.14516129026,81397.90714990263,1009764.0,36.0,0,0,0,0,96544,39252,42.50134308188579,16.608910670713737,0.0,1428.0,1012.8286871574941,643.9219287984598,414635.4503875287,0,0,0,0,1,0,0,0,0.0,1013.0700667302193,1407.4421610871727,2.68108566581849,0,0,0,0,0,0,3017,4246253,1179,3161,-1,197,3013,0,0,0,0,0,0,0,0,0,No Label
192.168.1.129-52.168.117.171-58773-443-6,192.168.1.129,58773,52.168.117.171,443,6,13/05/2026 06:12:28 pm,53675203,40,43,8711.0,1583.0,1221.0,0.0,217.77500000000003,390.89086203906203,99.0,0.0,36.813953488372086,46.2654122654605,191.78315916196905,1.5463378871617868,654575.6463414634,1827394.4294563252,1.0393813E7,0.0,5.3675131E7,1376285.41025641,2589895.0919634877,1.0850542E7,24.0,5.3625583E7,1276799.5952380956,2522412.0020732386,1.0638709E7,0.0,0,1,0,0,824,884,0.7452230781502587,0.8011148090115281,0.0,1221.0,123.50000000000004,284.74162881588444,81077.7951807229,0,0,0,1,1,0,0,0,1.0,124.98795180722891,217.775,36.81395348837209,0,0,0,0,0,0,40,8711,43,1583,-1,16381,30,0,4594380.75,4475021.303841832,9944628.0,864520.0,8078129.5,2680863.27862979,1.0393813E7,5508016.0,No Label
192.168.1.129-192.28.153.119-51743-443-6,192.168.1.129,51743,192.28.153.119,443,6,13/05/2026 06:13:02 pm,4208387,6,7,1849.0,159.0,1440.0,0.0,308.1666666666667,571.7630336657545,147.0,0.0,22.714285714285715,54.87778629437806,477.1424301044557,3.089069517608528,350698.9166666667,598051.9176633502,2009285.0,0.0,2942086.0,588417.2,806402.7012381593,2009285.0,743.0,4208387.0,701397.8333333335,1287227.4305707468,3310656.0,0.0,0,0,0,0,144,164,1.4257243927423975,1.6633451248661304,0.0,1440.0,143.4285714285714,386.10893526323616,149080.1098901099,0,1,0,0,0,0,0,0,1.0,154.46153846153845,308.1666666666667,22.714285714285715,0,0,0,0,0,0,6,1849,7,159,-1,16249,3,0,0,0,0,0,0,0,0,0,No Label
192.168.1.129-51.161.119.92-65271-443-6,192.168.1.129,65271,51.161.119.92,443,6,13/05/2026 06:13:08 pm,775033,4,9,80.0,3094.0,80.0,0.0,20.0,40.0,1440.0,0.0,343.77777777777777,523.4474132560447,4095.3094900475207,16.773479322815934,64586.08333333332,116474.9336618737,264074.0,0.0,529652.0,176550.66666666666,152348.2260360564,265523.0,638.0,774956.0,96869.5,133432.39015214518,264172.0,0.0,0,0,0,0,80,204,5.161070560866441,11.612408761949492,0.0,1440.0,226.7142857142857,442.23513212759576,195571.91208791206,0,1,0,0,0,0,0,0,2.0,244.15384615384616,20.0,343.77777777777777,0,0,0,0,0,0,4,80,9,3094,-1,501,1,0,0,0,0,0,0,0,0,0,No Label
192.168.1.129-3.10.19.231-55514-443-6,192.168.1.129,55514,3.10.19.231,443,6,13/05/2026 06:13:15 pm,229917,0,2,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,8.698791302948456,229917.0,0.0,229917.0,229917.0,0,0,0,0,0,229917.0,229917.0,0.0,229917.0,229917.0,0,0,0,0,0,40,0.0,8.698791302948456,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,278,0,0,0,0,0,0,0,0,0,0,No Label
192.168.1.129-192.168.1.1-60636-53-17,192.168.1.129,60636,192.168.1.1,53,17,13/05/2026 06:12:51 pm,509214,1,2,41.0,183.0,41.0,41.0,41.0,0.0,142.0,41.0,91.5,71.4177848998413,439.89364000204233,5.891432678598781,254607.0,301422.6502570767,467745.0,41469.0,0,0,0,0,0,509214.0,509214.0,0.0,509214.0,509214.0,0,0,0,0,8,16,1.9638108928662603,3.9276217857325206,41.0,142.0,66.25,50.5,2550.25,0,0,0,0,0,0,0,0,2.0,88.33333333333333,41.0,91.5,0,0,0,0,0,0,1,41,2,183,-1,-1,1,0,0,0,0,0,0,0,0,0,No Label
192.168.1.129-192.178.54.142-65064-443-17,192.168.1.129,65064,192.178.54.142,443,17,13/05/2026 06:13:06 pm,446162,14,16,3945.0,10731.0,1250.0,31.0,281.7857142857142,478.7641427630148,1250.0,21.0,670.6875000000001,578.5986195109698,32893.88159457775,67.24015043862991,15384.896551724141,35497.069263677884,171636.0,0.0,427051.0,32850.07692307692,48370.80474911414,172064.0,207.0,446162.0,29744.133333333335,58259.11626501858,171856.0,0.0,0,0,0,0,112,128,31.378736871360626,35.86141356726929,21.0,1250.0,513.741935483871,568.3566936201206,323029.33118279563,0,0,0,0,0,0,0,0,1.0,530.8666666666667,281.7857142857143,670.6875,0,0,0,0,0,0,14,3945,16,10731,-1,-1,14,0,0,0,0,0,0,0,0,0,No Label
142.250.202.132-192.168.1.129-443-50829-6,142.250.202.132,443,192.168.1.129,50829,6,13/05/2026 06:12:40 pm,108,0,2,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,18518.51851851852,108.0,0.0,108.0,108.0,0,0,0,0,0,108.0,108.0,0.0,108.0,108.0,0,0,0,0,0,40,0.0,18518.51851851852,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,252,0,0,0,0,0,0,0,0,0,0,No Label
8.0.6.4-8.6.0.1-0-0-0,8.6.0.1,0,8.0.6.4,0,0,13/05/2026 06:12:41 pm,10752844,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2789959567905942,5376422.0,652969.2718053431,5838141.0,4914703.0,5838141.0,5838141.0,0.0,5838141.0,5838141.0,0,0,0,0,0,0,0,0,0,0,0,0.1859973045270628,0.0929986522635314,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,1,0,-1,-1,0,0,4914703.0,0.0,4914703.0,4914703.0,5838141.0,0.0,5838141.0,5838141.0,No Label
192.168.1.129-192.178.54.35-53132-443-17,192.168.1.129,53132,192.178.54.35,443,17,13/05/2026 06:12:33 pm,34188625,21,27,6729.0,10071.0,1250.0,30.0,320.42857142857144,484.07815189580407,1250.0,22.0,373.0,515.4468561728372,491.3915081404999,1.4039757375442854,727417.5531914893,3723654.785792639,2.4260879E7,0.0,3.4153366E7,1707668.2999999998,5668345.962513051,2.4360876E7,76.0,3.4188625E7,1314947.1153846153,5010029.132810063,2.4442625E7,0.0,0,0,0,0,168,216,0.6142393851756249,0.7897363523686606,22.0,1250.0,368.3673469387755,508.6864495065351,258761.9039115647,0,0,0,0,0,0,0,0,1.0,376.0416666666667,320.42857142857144,373.0,0,0,0,0,0,0,21,6729,27,10071,-1,-1,21,0,543476.0,160982.75823205416,657308.0,429644.0,1.6429475E7,1.1075277749222906E7,2.4260879E7,8598071.0,No Label
192.168.1.129-192.168.1.1-57318-53-17,192.168.1.129,57318,192.168.1.1,53,17,13/05/2026 06:12:36 pm,146828,1,2,45.0,228.0,45.0,45.0,45.0,0.0,183.0,45.0,114.0,97.58073580374356,1859.3183861388839,20.432070177350372,73414.0,54973.30959656695,112286.0,34542.0,0,0,0,0,0,146828.0,146828.0,0.0,146828.0,146828.0,0,0,0,0,8,16,6.810690059116791,13.621380118233581,45.0,183.0,79.5,69.0,4761.0,0,0,0,0,0,0,0,0,2.0,106.0,45.0,114.0,0,0,0,0,0,0,1,45,2,228,-1,-1,1,0,0,0,0,0,0,0,0,0,No Label
192.168.1.129-192.168.1.1-53848-53-17,192.168.1.129,53848,192.168.1.1,53,17,13/05/2026 06:13:06 pm,239130,2,3,164.0,190.0,82.0,82.0,82.0,0.0,98.0,38.0,63.33333333333333,31.069813860616115,1480.366327938778,20.909128925688954,59782.5,67127.9962683231,159346.0,17994.0,40651.0,40651.0,0.0,40651.0,40651.0,239130.0,119565.0,139195.38409013426,217991.0,21139.0,0,0,0,0,16,24,8.363651570275582,12.545477355413373,38.0,98.0,65.33333333333333,25.476786819900713,649.0666666666667,0,0,0,0,0,0,0,0,1.0,78.4,82.0,63.333333333333336,0,0,0,0,0,0,2,164,3,190,-1,-1,2,0,0,0,0,0,0,0,0,0,No Label
142.251.47.35-192.168.1.129-443-49196-17,192.168.1.129,49196,142.251.47.35,443,17,13/05/2026 06:13:04 pm,223227,10,12,2875.0,9905.0,1250.0,33.0,287.5,507.5615452555702,1250.0,24.0,825.4166666666667,571.4506991116132,57251.13897512398,98.55438634215395,10629.857142857143,19038.165009490058,66026.0,0.0,198047.0,22005.222222222223,24781.94601306452,67764.0,86.0,223227.0,20293.363636363636,44748.46776432178,151337.0,0.0,0,0,0,0,80,96,44.7974483373427,53.756938004811246,24.0,1250.0,609.9999999999999,599.893854247263,359872.63636363635,0,0,0,0,0,0,0,0,1.0,637.7272727272727,287.5,825.4166666666666,0,0,0,0,0,0,10,2875,12,9905,-1,-1,10,0,0,0,0,0,0,0,0,0,No Label
192.168.1.129-192.168.1.1-61918-53-17,192.168.1.129,61918,192.168.1.1,53,17,13/05/2026 06:12:36 pm,173335,1,3,30.0,355.0,30.0,30.0,30.0,0.0,279.0,30.0,118.33333333333334,139.37120697379834,2221.132489110682,23.076701185565526,57778.33333333333,66250.87557408834,130089.0,0.0,0,0,0,0,0,173335.0,86667.5,122566.35391697021,173335.0,0.0,0,0,0,0,8,24,5.769175296391381,17.307525889174144,30.0,279.0,83.0,109.78615577567146,12053.0,0,0,0,0,0,0,0,0,3.0,103.75,30.0,118.33333333333333,0,0,0,0,0,0,1,30,3,355,-1,-1,1,0,0,0,0,0,0,0,0,0,No Label
192.168.1.129-192.168.1.1-49403-53-17,192.168.1.129,49403,192.168.1.1,53,17,13/05/2026 06:12:47 pm,400939,1,2,34.0,169.0,34.0,34.0,34.0,0.0,135.0,34.0,84.5,71.4177848998413,506.3114339088989,7.482434983875353,200469.5,239130.07836844784,369560.0,31379.0,0,0,0,0,0,400939.0,400939.0,0.0,400939.0,400939.0,0,0,0,0,8,16,2.4941449946251177,4.9882899892502355,34.0,135.0,59.25,50.5,2550.25,0,0,0,0,0,0,0,0,2.0,79.0,34.0,84.5,0,0,0,0,0,0,1,34,2,169,-1,-1,1,0,0,0,0,0,0,0,0,0,No Label
192.168.1.129-204.79.197.222-63463-443-6,192.168.1.129,63463,204.79.197.222,443,6,13/05/2026 06:12:50 pm,206757,0,2,0.0,1.0,0,0,0,0,1.0,0.0,0.5,0.7071067811865476,4.836595617077052,9.673191234154103,206757.0,0.0,206757.0,206757.0,0,0,0,0,0,206757.0,206757.0,0.0,206757.0,206757.0,0,0,0,0,0,52,0.0,9.673191234154103,0.0,1.0,0.6666666666666667,0.5773502691896257,0.3333333333333333,0,0,0,0,1,0,0,0,0.0,1.0,0.0,0.5,0,0,0,0,0,0,0,0,2,1,-1,16385,0,0,0,0,0,0,0,0,0,0,No Label
192.168.1.129-192.168.1.1-50623-53-17,192.168.1.129,50623,192.168.1.1,53,17,13/05/2026 06:12:51 pm,307644,1,2,33.0,194.0,33.0,33.0,33.0,0.0,161.0,33.0,97.0,90.50966799187809,737.8658449376553,9.751530990365488,153822.0,157509.44972286583,265198.0,42446.0,0,0,0,0,0,307644.0,307644.0,0.0,307644.0,307644.0,0,0,0,0,8,16,3.250510330121829,6.501020660243658,33.0,161.0,65.0,64.0,4096.0,0,0,0,0,0,0,0,0,2.0,86.66666666666667,33.0,97.0,0,0,0,0,0,0,1,33,2,194,-1,-1,1,0,0,0,0,0,0,0,0,0,No Label
192.168.1.129-192.168.1.1-58766-53-17,192.168.1.129,58766,192.168.1.1,53,17,13/05/2026 06:13:04 pm,197284,1,2,35.0,86.0,35.0,35.0,35.0,0.0,51.0,35.0,43.0,11.313708498984761,613.3290079276576,15.2065043287849,98642.0,93104.7498788327,164477.0,32807.0,0,0,0,0,0,197284.0,197284.0,0.0,197284.0,197284.0,0,0,0,0,8,16,5.0688347762616335,10.137669552523267,35.0,51.0,39.0,8.0,64.0,0,0,0,0,0,0,0,0,2.0,52.0,35.0,43.0,0,0,0,0,0,0,1,35,2,86,-1,-1,1,0,0,0,0,0,0,0,0,0,No Label
192.168.1.129-192.168.1.1-59490-53-17,192.168.1.129,59490,192.168.1.1,53,17,13/05/2026 06:12:50 pm,162135,1,3,55.0,197.0,55.0,55.0,55.0,0.0,71.0,55.0,65.66666666666667,9.237604307034012,1554.2603386067167,24.670799025503438,54045.0,68885.34550250873,131610.0,0.0,0,0,0,0,0,162135.0,81067.5,114646.75796768088,162135.0,0.0,0,0,0,0,8,24,6.1676997563758595,18.503099269127578,55.0,71.0,61.4,8.763560920082657,76.8,0,0,0,0,0,0,0,0,3.0,76.75,55.0,65.66666666666667,0,0,0,0,0,0,1,55,3,197,-1,-1,1,0,0,0,0,0,0,0,0,0,No Label
142.251.47.33-192.168.1.129-443-61630-17,192.168.1.129,61630,142.251.47.33,443,17,13/05/2026 06:13:07 pm,434527,17,18,5973.0,12834.0,1250.0,32.0,351.35294117647055,523.6234263734376,1250.0,21.0,713.0000000000001,590.189700310791,43281.545220435095,80.54735378929273,12780.205882352942,29218.208392774544,148621.0,0.0,390202.0,24387.625,39163.044440518155,148989.0,69.0,434527.0,25560.411764705885,50154.09211751672,175411.0,0.0,0,0,0,0,136,144,39.12300041194218,41.42435337735054,21.0,1250.0,557.1388888888889,584.2124932775635,341304.2373015872,0,0,0,0,0,0,0,0,1.0,573.0571428571428,351.3529411764706,713.0,0,0,0,0,0,0,17,5973,18,12834,-1,-1,17,0,0,0,0,0,0,0,0,0,No Label
192.168.1.129-35.244.232.184-62088-443-6,35.244.232.184,443,192.168.1.129,62088,6,13/05/2026 06:12:57 pm,744679,1,1,1412.0,0.0,1412.0,1412.0,1412.0,0.0,0.0,0.0,0.0,0.0,1896.1189989243687,2.6857209616492477,744679.0,0.0,744679.0,744679.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,1.3428604808246238,1.3428604808246238,0.0,1412.0,470.6666666666667,815.2185800957516,664581.3333333334,1,0,0,0,1,0,0,0,1.0,706.0,1412.0,0.0,0,0,0,0,0,0,1,1412,1,0,-1,1047,1,0,0,0,0,0,0,0,0,0,No Label
151.101.3.9-192.168.1.129-443-62843-6,192.168.1.129,62843,151.101.3.9,443,6,13/05/2026 06:12:49 pm,1765572,0,3,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.699166049303002,882786.0,273911.9538282329,1076471.0,689101.0,0,0,0,0,0,1765572.0,882786.0,273911.9538282329,1076471.0,689101.0,0,0,0,0,0,96,0.0,1.699166049303002,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,3,0,-1,65535,0,0,0,0,0,0,0,0,0,0,No Label
150.171.28.10-192.168.1.129-443-49791-6,192.168.1.129,49791,150.171.28.10,443,6,13/05/2026 06:13:00 pm,3625757,14,30,797.0,11365.0,600.0,0.0,56.92857142857143,159.21174303699814,1440.0,0.0,378.8333333333333,570.8442678707736,3354.3340052849653,12.135396828855326,84319.93023255811,247377.6704467998,1451837.0,0.0,3433236.0,264095.07692307694,492354.1288099894,1640623.0,94.0,3579879.0,123444.10344827586,305756.80274062173,1492981.0,0.0,0,0,0,0,280,624,3.861262627363058,8.274134201492267,0.0,1440.0,270.2666666666667,496.4279403901436,246440.69999999998,0,1,0,0,0,0,0,0,2.0,276.40909090909093,56.92857142857143,378.8333333333333,0,0,0,0,0,0,14,797,30,11365,-1,16385,4,0,0,0,0,0,0,0,0,0,No Label
192.168.1.129-20.135.6.15-59979-443-6,192.168.1.129,59979,20.135.6.15,443,6,13/05/2026 06:12:42 pm,46182299,5,13,159.0,11245.0,158.0,0.0,31.8,70.54927356110763,1440.0,0.0,865.0,708.9823693153448,246.93443693654143,0.38975972157644206,2716605.8235294116,1.0887463645405391E7,4.4963378E7,0.0,4.5607429E7,1.140185725E7,2.2374850673314992E7,4.4963378E7,3833.0,4.6182299E7,3848524.9166666665,1.3055330531225225E7,4.5302694E7,0.0,0,0,0,0,100,296,0.10826658932678947,0.2814931322496526,0.0,1440.0,600.2105263157895,704.7048695846895,496608.9532163742,0,1,0,0,0,0,0,0,2.0,633.5555555555555,31.8,865.0,0,0,0,0,0,0,5,159,13,11245,-1,2052,2,0,925636.0,0.0,925636.0,925636.0,4.4963378E7,0.0,4.4963378E7,4.4963378E7,No Label
192.168.1.129-192.178.54.98-52720-443-17,192.168.1.129,52720,192.178.54.98,443,17,13/05/2026 06:13:24 pm,400136,11,14,6301.0,8632.0,1250.0,31.0,572.8181818181819,601.0844895988946,1250.0,25.0,616.5714285714286,549.7766979260012,37319.81126417018,62.47875722254434,16672.333333333332,27363.58771396233,95614.0,0.0,371032.0,37103.2,42693.18138584245,96058.0,95.0,400136.0,30779.6923076923,44247.4354631328,131650.0,0.0,0,0,0,0,88,112,27.49065317791951,34.988104044624826,25.0,1250.0,622.4230769230771,564.4017131849919,318549.2938461539,0,0,0,0,0,0,0,0,1.0,647.32,572.8181818181819,616.5714285714286,0,0,0,0,0,0,11,6301,14,8632,-1,-1,11,0,0,0,0,0,0,0,0,0,No Label
192.168.1.129-72.154.7.101-62844-443-6,192.168.1.129,62844,72.154.7.101,443,6,13/05/2026 06:12:50 pm,2848928,14,13,1473.0,3649.0,661.0,0.0,105.21428571428571,178.0411268700096,1440.0,0.0,280.6923076923077,456.3013230705094,1797.8692336205058,9.477248986285367,109574.15384615384,201819.5027407792,675981.0,0.0,2534270.0,194943.84615384616,254264.3768891106,675981.0,71.0,2848850.0,237404.16666666666,269943.4332013193,739589.0,0.0,0,0,0,0,304,296,4.91412910399982,4.563119882285547,0.0,1440.0,182.9285714285714,341.72112612820416,116773.32804232802,0,1,0,0,0,0,0,0,0.0,189.7037037037037,105.21428571428571,280.6923076923077,0,0,0,0,0,0,14,1473,13,3649,-1,16380,7,0,0,0,0,0,0,0,0,0,No Label
142.250.203.8-192.168.1.129-0-0-0,192.168.1.129,0,142.250.203.8,0,0,13/05/2026 06:12:52 pm,74508,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.842755140387606,74508.0,0.0,74508.0,74508.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.421377570193803,13.421377570193803,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,-1,0,0,0,0,0,0,0,0,0,0,No Label
192.168.1.129-95.101.38.8-60966-443-6,192.168.1.129,60966,95.101.38.8,443,6,13/05/2026 06:12:43 pm,45379962,1,3,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.33333333333333337,0.5773502691896257,0.04407231544178023,0.08814463088356046,1.5126654E7,2.5877755584183242E7,4.5007712E7,182427.0,0,0,0,0,0,4.5379962E7,2.2689981E7,3.1830488122644804E7,4.5197535E7,182427.0,0,0,0,0,20,84,0.022036157720890116,0.06610847316267035,0.0,1.0,0.6,0.5477225575051661,0.29999999999999993,0,0,0,0,1,0,0,0,3.0,0.75,1.0,0.3333333333333333,0,0,0,0,0,0,1,1,3,1,-1,384,1,0,182427.0,0.0,182427.0,182427.0,4.5007712E7,0.0,4.5007712E7,4.5007712E7,No Label
192.168.1.129-192.168.1.1-56819-53-17,192.168.1.129,56819,192.168.1.1,53,17,13/05/2026 06:12:45 pm,158358,1,2,34.0,146.0,34.0,34.0,34.0,0.0,112.0,34.0,73.0,55.154328932550705,1136.6650248171863,18.94441708028644,79179.0,54474.092209049246,117698.0,40660.0,0,0,0,0,0,158358.0,158358.0,0.0,158358.0,158358.0,0,0,0,0,8,16,6.314805693428813,12.629611386857626,34.0,112.0,53.5,39.0,1521.0,0,0,0,0,0,0,0,0,2.0,71.33333333333333,34.0,73.0,0,0,0,0,0,0,1,34,2,146,-1,-1,1,0,0,0,0,0,0,0,0,0,No Label
192.168.1.129-104.18.43.162-61640-443-6,192.168.1.129,61640,104.18.43.162,443,6,13/05/2026 06:12:47 pm,25306344,59,165,8346.0,28995.0,1400.0,0.0,141.45762711864407,391.8510590567895,1440.0,0.0,175.72727272727272,348.5950086337237,1475.5588559137582,8.851535409460963,113481.36322869957,743923.1656454353,1.0495804E7,0.0,2.5181067E7,434156.32758620684,1427259.8998610894,1.0495804E7,26.0,2.5255255E7,153995.45731707316,873859.6266667569,1.0574442E7,0.0,0,0,0,0,1356,3372,2.3314312015990932,6.520104207861871,0.0,1440.0,165.9600000000001,359.27429731931255,129078.02071428578,0,1,0,0,0,0,0,0,2.0,166.70089285714286,141.45762711864407,175.72727272727272,0,0,0,0,0,0,59,8346,165,28995,-1,16,16,0,1.4501713E7,0.0,1.4501713E7,1.4501713E7,1.0495804E7,0.0,1.0495804E7,1.0495804E7,No Label
172.67.216.218-192.168.1.129-443-57659-17,192.168.1.129,57659,172.67.216.218,443,17,13/05/2026 06:12:40 pm,27025193,23,25,13787.0,10025.0,1250.0,43.0,599.4347826086956,562.8789492088425,1250.0,23.0,401.00000000000006,465.359538421638,881.1037908221414,1.7761205257627577,575004.1063829786,2012355.0622468088,8725224.0,0.0,2.7025054E7,1228411.5454545454,2887912.9057927057,9092262.0,104.0,2.6999596E7,1124983.1666666667,2775261.4546378315,8764460.0,0.0,0,0,0,0,184,200,0.851057751927988,0.9250627738347696,23.0,1250.0,511.4693877551021,524.3296157174104,274921.54591836734,0,0,0,0,0,0,0,0,1.0,522.125,599.4347826086956,401.0,0,0,0,0,0,0,23,13787,25,10025,-1,-1,23,0,751216.3333333333,573817.4687627881,1412701.0,387383.0,8160442.0,797227.8655183848,8725224.0,7248497.0,No Label
192.168.1.129-3.8.126.67-0-0-0,192.168.1.129,0,3.8.126.67,0,0,13/05/2026 06:13:04 pm,5653788,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5306177026800439,2826894.0,2818254.6865920406,4819701.0,834087.0,834087.0,834087.0,0.0,834087.0,834087.0,0,0,0,0,0,0,0,0,0,0,0,0.3537451351200293,0.17687256756001465,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,1,0,-1,-1,0,0,0,0,0,0,0,0,0,0,No Label
192.168.1.129-23.196.227.234-0-0-0,192.168.1.129,0,23.196.227.234,0,0,13/05/2026 06:12:39 pm,1080,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1851.8518518518517,1080.0,0.0,1080.0,1080.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,925.9259259259259,925.9259259259259,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,-1,0,0,0,0,0,0,0,0,0,0,No Label
